,Unnamed: 0_x,video_id,views_x,subscriberCount,category_id_1,category_id_2,category_id_10,category_id_15,category_id_17,category_id_19,category_id_20,category_id_22,category_id_23,category_id_24,category_id_25,category_id_26,category_id_27,category_id_28,category_id_29,Unnamed: 0_y,Unnamed: 0.1,trending_date,title,channel_title,category_id,tags,views_y,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,publish_date,days_to_trending,dislike_percentage,like_percentage,sentence_importance
802,823,DSIh05XeUso,4527,176409.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2655,2823,2018-02-15,【涙の結末】おサルさんのゴムパッチンで飼い主が気絶したら心配してくれる？(#180),Pookies【カイくん・みぃちゃん・もやちゃん】,15,"プーキーズ|""カイくん""|""ニホンザル""|""さる""|""動物""|""おもしろ""|""かわいい""|""爆笑""|""検証""|""実験""|""ドッキリ""|""阿蘇""|""カドリー""|""ドミニオン""|""天才""|""志村""",4527,372,1,57.0,https://i.ytimg.com/vi/DSIh05XeUso/default.jpg,False,False,False,2018-02-15,0.0,0.0026809651474530827,0.9973190348525468,3.859991328690252
804,824,qHmuUMPADF8,11115,217663.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2786,2975,2018-02-15,雪道散歩 2018　The cat walk snowy road 2018,かご猫 Ｂｌｏｇ,15,"ねこ|""猫""|""ネコ""|""cat""|""Pets""|""かご猫Ｂｌｏｇ""|""かご猫""|""funny""|""cute""|""art""|""かご""|""シロ""|""しろ""|""のせ猫""|""猫叔""|""kitty""|""pets""|""shironeko""|""noseneko""|""kagoneko""|""動画""|""雪道""|""雪""|""散歩""",11115,796,8,61.0,https://i.ytimg.com/vi/qHmuUMPADF8/default.jpg,False,False,False,2018-02-15,0.0,0.009950248756218905,0.9900497512437813,2.941819976136929
806,825,Okb7BGUwHLw,10142,234263.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11644,12491,2018-02-15,【ZEKKEI】桜坂/福山雅治　Sakurazaka/Masaharu Fukuyama【Cover】,Aoi ch.,24,"富士葵|""FujiAoi""|""バーチャルユーチューバー""|""バーチャル""|""キズナアイ""|""シロ""|""ミライアカリ""|""バーチャルYouTuber""|""台湾""|""Zekkei""|""桜""|""花見""|""日本""|""Japan""",10142,1445,4,355.0,https://i.ytimg.com/vi/Okb7BGUwHLw/default.jpg,False,False,False,2018-02-15,0.0,0.0027605244996549345,0.9972394755003452,2.9631703504000533
808,826,VtpPts4BJ48,7940,258699.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2727,2903,2018-02-15,柴犬小春　Slap Bass Lesson with my sleeping dog!,Kohachannel,15,"柴犬|""小春""|""こはチャンネル""|""Kohachannel""|""カワイイ""|""シバター""|""shiba""|""dog""|""LINE着せ替え""|""LINEスタンプ""|""実験""",7940,451,12,130.0,https://i.ytimg.com/vi/VtpPts4BJ48/default.jpg,False,False,False,2018-02-15,0.0,0.02591792656587473,0.9740820734341252,2.937780190256433
810,827,oQ4gR5vEWTw,10464,51246.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3992,4264,2018-02-15,フェブラリーＳ2018【積極的】に狙ってみたい馬 １頭発見！,M'sチャンネル (エムズチャンネル）,17,"フェブラリーＳ2018|""フェブラリーステークス2018""|""京都牝馬Ｓ2018""|""小倉大賞典2018""|""ダイヤモンドＳ2018""|""競馬予想""|""デムーロ""|""ルメール""|""2018参考レース""",10464,206,23,0.0,https://i.ytimg.com/vi/oQ4gR5vEWTw/default.jpg,True,False,False,2018-02-15,0.0,0.10043668122270742,0.8995633187772926,3.5105434119599663
812,828,JPrbdmFOQ64,83831,847213.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13817,14849,2018-02-15,【料理】糖質制限解除して◯◯作る！,てんちむCH/ tenchim,24,"てんちむ|""メイク""|""モンスト""|""FPS""|""BF1""|""BO3""|""COD""",83831,1322,732,1152.0,https://i.ytimg.com/vi/JPrbdmFOQ64/default.jpg,False,False,False,2018-02-14,1.0,0.3563777994157741,0.6436222005842259,2.6946410890638783
814,830,jBlqQh-CKWk,231682,1142806.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15301,16462,2018-02-15,試験官を出し抜け！第２回カンニング選手権！！,カリスマブラザーズ,24,"カリスマブラザーズ|""カリスマ""|""ジョージ""|""ジロー""|""MINO""|""シアトル""|""アメリカ""|""西海岸""|""UUUM""|""留学""|""海外""|""旅行""|""英語""|""English""|""Japanese""|""YouTube""|""Seattle""|""USA""|""エンターテイメント""|""動画""|""毎日""|""人気""|""オススメ""|""おすすめ""|""ユーチューブ""|""投稿""|""カンニング""|""試験""|""センター""|""国語""|""漢字""|""漢字検定""|""衝撃""|""先生""|""ヤンキー""|""高校""|""受験""|""いかつい""|""制服""",231682,5715,195,504.0,https://i.ytimg.com/vi/jBlqQh-CKWk/default.jpg,False,False,False,2018-02-14,1.0,0.03299492385786802,0.9670050761421322,2.8169742168437057
816,831,ykZi4U9669A,539149,21682144.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2421,2576,2018-02-15,[BANGTAN BOMB] BTS' exciting Game room #1 - BTS (방탄소년단),BANGTANTV,10,"방탄소년단|""BTS""|""BANGTAN""|""HIPHOP""|""랩몬스터""|""RapMonster""|""슈가""|""SUGA""|""제이홉""|""jhope""|""지민""|""JIMIN""|""뷔""|""정국""|""JUNGKOOK""|""진""|""JIN""",539149,152693,270,9993.0,https://i.ytimg.com/vi/ykZi4U9669A/default.jpg,False,False,False,2018-02-15,0.0,0.0017651327445199164,0.99823486725548,2.7278624991199334
818,833,iQjPzhLkGKs,412452,2311448.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15917,17127,2018-02-15,【演技】クサすぎるセリフ王決定戦！！！【学校編】,おるたなChannel,24,"おるたな|""おるたなchannel""|""おるたなメイキング""|""エンタメ""|""渋谷ジャパン""|""ないとー""|""Japanese""|""Japan""|""UUUM""|""2人組""|""恋愛""|""コント""|""アドリブ""|""演技""",412452,13326,532,2129.0,https://i.ytimg.com/vi/iQjPzhLkGKs/default.jpg,False,False,False,2018-02-14,1.0,0.03838937797662,0.96161062202338,2.946113942426412
821,835,qPJeUYQHuZQ,110104,302570.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18605,19947,2018-02-15,【コストコ食材購入品】冷凍・冷蔵方法&オススメ紹介！【下味の付け方付】,ほしのこ CH,26,ほしのこ,110104,2954,142,543.0,https://i.ytimg.com/vi/qPJeUYQHuZQ/default.jpg,False,False,False,2018-02-14,1.0,0.0458656330749354,0.9541343669250646,3.481230381780541
823,836,_AOhD-gwAO4,7269,62089.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3886,4150,2018-02-15,B.LEAGUE 2017-18 SEASON 第19節｜BEST of TOUGH SHOT Weekly TOP5 presented by G-SHOCK　プロバスケ（Bリーグ）,B.LEAGUE,17,"バスケ|""バスケットボール""|""Bリーグ""|""日本""|""basketball""|""プロ""|""bleague""",7269,63,3,21.0,https://i.ytimg.com/vi/_AOhD-gwAO4/default.jpg,False,False,False,2018-02-15,0.0,0.045454545454545456,0.9545454545454546,4.48564369100652
825,837,VCY1SPqyYN4,39238,77754.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1751,1893,2018-02-15,小倉 唯「白く咲く花」MUSIC VIDEO(Short ver.),小倉 唯 YouTube OFFICIAL CHANNEL,10,"小倉 唯|""声優""",39238,2969,35,300.0,https://i.ytimg.com/vi/VCY1SPqyYN4/default.jpg,False,False,False,2018-02-14,1.0,0.011651131824234356,0.9883488681757656,2.9347756746861773
827,838,tybKrCZdncI,4058,121621.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18141,19470,2018-02-15,透き通るような透明感を引き出す「大人のラベンダーメイク」,GODMake.,26,"プチプラ|""メイク動画""|""可愛い""|""ラベンダーメイク""|""すっぴん""|""二重""|""メイク""|""アイメイク""|""新作コスメ""|""大人メイク""|""デートメイク""|""ナチュラルメイク""|""透明感""|""白肌""|""スキンケア""|""プチプラコスメ""",4058,114,8,1.0,https://i.ytimg.com/vi/tybKrCZdncI/default.jpg,False,False,False,2018-02-15,0.0,0.06557377049180327,0.9344262295081968,3.0882404518473736
829,842,VarqWWm8UlA,6684,74673.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,1286,2018-02-15,ドリ天 Vol 50 1 ① 想定外まし～んず FC3S S130Z ランエボワゴン,DRIFT STATION,2,"VIDEO OPTION|""V-OPT""|""ビデオオプション""|""ドリフト天国""|""DRIFT TENGOKU""|""DRIFT HEAVEN""|""D1 STREET LEGAL""|""STREET LEGAL""|""D1グランプリ""|""D1 GRAND PRIX""|""D1GP""|""ドリフト倶楽部""|""OPTION2""",6684,60,3,9.0,https://i.ytimg.com/vi/VarqWWm8UlA/default.jpg,False,False,False,2018-02-15,0.0,0.047619047619047616,0.9523809523809524,3.9929373235022494
831,843,CweKcucLf40,3680,11056.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11121,11908,2018-02-15,キャバ嬢が晒した枕営業をせがむ痛客とのLINEのやり取り,らいんちゃん,24,"line|""lineトーク""|""ラインちゃん""|""キャバ嬢""|""痛客""|""クソ客のいる生活""|""ヤバ客""|""枕営業""",3680,9,4,2.0,https://i.ytimg.com/vi/CweKcucLf40/default.jpg,False,False,False,2018-02-15,0.0,0.3076923076923077,0.6923076923076923,3.5882985774488634
833,845,12B58W8NH0Q,5511,26777.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3809,4066,2018-02-15,テーラーメイドのM3とM4は、正直どっちが買い？,3up CLUB - 最新のゴルフギア情報をお届け! - スリーアップ・クラブ,17,"ゴルフクラブ|""試打""|""インプレッション""|""3up""|""ドライバー""|""飛距離アップ""|""関雅史""|""QP""|""鹿又芳典""|""鶴原弘高""|""テーラーメイド""|""taylormade""|""m3""|""m4""|""twistface""|""ツイストフェース""",5511,53,17,8.0,https://i.ytimg.com/vi/12B58W8NH0Q/default.jpg,False,False,False,2018-02-15,0.0,0.24285714285714285,0.7571428571428571,3.092174644822551
835,846,QgJaVvnN9-k,7309,152603.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3888,4152,2018-02-15,スピンがかからない状況でグリーンに止める打ち方,三觜喜一MITSUHASHI TV,17,[none],7309,63,3,5.0,https://i.ytimg.com/vi/QgJaVvnN9-k/default.jpg,False,False,False,2018-02-14,1.0,0.045454545454545456,0.9545454545454546,3.0492268453822913
837,848,romj58o1qac,26566,1463.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8137,8756,2018-02-15,やっぱり何か持ってる松島聡,あいらぶふまそう,22,[none],26566,1411,9,172.0,https://i.ytimg.com/vi/romj58o1qac/default.jpg,False,False,False,2018-02-14,1.0,0.006338028169014085,0.993661971830986,2.569875210058365
839,849,gPEhktfXklM,9308,61150.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2757,2940,2018-02-15,何かと頭に乗せるのが上手な猫☆パパがもらったチョコをチェックする猫リキちゃん☆【リキちゃんねる　猫動画】Cat video　キジトラ猫との暮らし,ネコのリキ,15,"甘えん坊猫|""リキ""|""リキちゃんねる""|""ねこ""|""キジトラ""|""キジシロ""|""リキちゃん""|""Cute""|""movie""|""cat""|""鳴き声""|""甘えん坊""|""猫動画""|""スリスリ""|""ゴロゴロ""|""ナデナデ""|""モフモフ""|""甘える""|""猫ブログ""|""ねこ動画""|""動物動画""|""かわいいねこ""|""わらえるねこ""|""ネコ""|""猫""|""ペット""|""動物""|""かわいい""|""癒し""|""videos""|""猫暮らし""|""猫日記""|""猫との暮らし""|""生き物""|""猫好き""|""MIX""|""brown""|""tabby""|""エヴァンゲリオン""|""チョコレート""|""バレンタイン""|""ゴンチャロフ""|""乗せ猫""|""ドッグタグ""",9308,384,10,58.0,https://i.ytimg.com/vi/gPEhktfXklM/default.jpg,False,False,False,2018-02-15,0.0,0.02538071065989848,0.9746192893401016,4.522031574595103
841,851,qgyzPZMw1ig,7901,8224.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3919,4183,2018-02-15,尊人がゆく【谷口尊人が本気出す！】竜王スキーパークV5  雪庭ch,SNOW GARDEN,17,"スノーボード|""雪庭""|""SNOWGARDEN""|""スノーガーデン""|""Snowboard""|""渡辺MAR.4""|""白馬""|""Hakuba""|""長野""|""nagano""|""スポーツ""|""SCOOTER""|""スクーター""|""小川雄丸""|""雄丸がゆく""|""MAR.4""|""竜王""|""竜王スキーパーク""|""SCOOTERsnowboard""|""GoPro""|""GoPro5""|""hero5""|""hero5black""|""GoProJapan""|""VICIOUSVENOM""|""GoPro6""|""谷口尊人""|""P-can Factory""|""ドルフィンターン""|""ビッテリーターン""|""リバースターン""",7901,64,3,11.0,https://i.ytimg.com/vi/qgyzPZMw1ig/default.jpg,False,False,False,2018-02-15,0.0,0.04477611940298507,0.9552238805970148,3.6841701967891782
843,852,FeRi86DcfyA,3062990,258199.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16743,17984,2018-02-16,直播回看：2018中央电视台春节联欢晚会 | 2018 CCTV Spring Festival Gala,CCTV春晚,24,"央视春晚|""李易峰""|""钟汉良""|""周杰伦""|""言承旭""|""杨洋""|""容祖儿""|""周渝民""|""林志炫""|""凤凰传奇""|""吴京""|""景甜""|""沙溢""|""胡可""|""江疏影""|""佟丽娅""|""陈晓""|""李宁""|""胡凯伦""|""贾玲""|""蔡明""|""潘长江""|""贾冰""|""狄志杰""|""张国立""|""孙涛""|""秦海璐""|""王宏坤""|""王凯""|""冯巩""|""成龙""|""黄晓明""|""夏利奥""|""郑凯""|""娄乃鸣""|""大兵""|""黄渤""|""陈伟霆""|""张艺兴""|""孙楠""|""谭维维""|""古巨基""|""平安""|""张碧晨""|""TFBOYS""|""萧敬腾""|""袁娅维""|""迪玛希""|""林永健""|""杨少华""|""李明启""|""王丽云""|""杨紫""|""李谷一""|""春晚2018""|""春晚""|""春晚直播""|""春节联欢晚会""|""2018春节联欢晚会""|""2018春晚""|""2018央视春晚""|""CCTV GalaLunar New Year""|""Chinese New Year""|""Lantern Festival""|""CCTV Gala""|""春节联欢晚会2018""|""CCTV""",3062990,12743,2716,3300.0,https://i.ytimg.com/vi/FeRi86DcfyA/default.jpg,False,False,False,2018-02-15,1.0,0.17569053625719647,0.8243094637428036,3.8238458099063815
846,853,DJoEfkq-OUM,100502,350455.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9138,9805,2018-02-16,見た目は柑橘系！？キンカンを使っておつまみを作る！,釣りよか飯,22,"料理|""ブログ""|""エンターテイメント""|""やってみた""|""むねお""|""よーらい""|""佐賀よかでしょう""|""釣りよかでしょう""",100502,1973,134,254.0,https://i.ytimg.com/vi/DJoEfkq-OUM/default.jpg,False,False,False,2018-02-15,1.0,0.06359753203607024,0.9364024679639298,3.153983721955445
849,855,MA4FGN1QdiE,231272,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9668,10370,2018-02-16,【超親日!】ザキトワとメドベージェワが高速帰還(来日)練習のために韓国を無視して新潟で調整,大日本帝国万歳,22,"海外の反応|""ロシア""|""親日""|""嫌韓""|""嫌中""|""冬季五輪""|""平昌五輪""|""フィギュア""|""フィギュアスケート""|""メドベージェワ""|""ザキトワ""|""新潟""|""オリンピック""|""ドーピング""",231272,879,339,306.0,https://i.ytimg.com/vi/MA4FGN1QdiE/default.jpg,False,False,False,2018-02-15,1.0,0.2783251231527093,0.7216748768472907,4.1883379863023125
852,859,XIcYLpv5PYs,107519,917956.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14216,15286,2018-02-16,【大食い】あったか鍋！水炊き6.5㎏～自家製鶏白湯スープで♪～,谷崎鷹人 /谷やん,24,"大食い|""大食い 谷やん""|""大食い選手権""|""大食い 2018""|""大食い 2017""|""大食い 2016""|""大食い 2015""|""大食い 2014""|""大食い 2013""|""大食い 2012""|""大食い 2011""|""大食い 2010""|""鶏肉 レシピ""|""鶏肉を使った料理""|""鶏肉料理""|""鶏肉 料理""|""鶏肉 切り方""|""鶏胸肉""|""鶏""|""鶏モモ肉 レシピ""|""鍋 作り方""|""鍋 白菜 切り方""|""鍋 大食い""|""鍋 レシピ""|""鍋 ダイエット""|""大食い ラーメン""|""水炊き""|""水炊き 簡単""|""水炊き スープ""|""水炊き 作り方""|""水炊き 雑炊""|""水炊き レシピ""|""料理動画""|""料理""|""asmr""|""asmr iapan""|""節約レシピ""|""節約料理""",107519,2705,144,561.0,https://i.ytimg.com/vi/XIcYLpv5PYs/default.jpg,False,False,False,2018-02-15,1.0,0.05054405054405054,0.9494559494559496,3.495067296764033
855,860,iBQQhcw7XHI,189096,1550739.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15051,16194,2018-02-16,大切なお知らせ。5年間ありがとうございました。,マックスむらい,24,"マックスむらい|""AppBank""",189096,2457,1307,494.0,https://i.ytimg.com/vi/iBQQhcw7XHI/default.jpg,False,False,False,2018-02-15,1.0,0.3472369819341126,0.6527630180658874,2.8577051321002864
857,863,-2S01i_yJEo,166905,1142806.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14887,16020,2018-02-16,27歳で高校入試問題受けると何点取れる！？,カリスマブラザーズ,24,"カリスマブラザーズ|""カリスマ""|""ジョージ""|""ジロー""|""MINO""|""シアトル""|""アメリカ""|""西海岸""|""UUUM""|""留学""|""海外""|""旅行""|""英語""|""English""|""Japanese""|""YouTube""|""Seattle""|""USA""|""エンターテイメント""|""動画""|""毎日""|""人気""|""オススメ""|""おすすめ""|""ユーチューブ""|""投稿""|""受験""|""入試""|""高校入試""",166905,3668,201,537.0,https://i.ytimg.com/vi/-2S01i_yJEo/default.jpg,False,False,False,2018-02-15,1.0,0.051951408632721637,0.9480485913672784,3.1776755193613573
859,866,QQ_3S-IQm38,585170,2758081.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2429,2584,2018-02-16,Muse - Thought Contagion [Official Music Video],Muse,10,"Muse|""Thought Contagion""|""Mat Bellamy""|""Dominic Howard""|""Chris Wolstenholme""|""Rock""|""Music""|""Dig Down""|""Drones""|""Muse Video""",585170,43007,2024,6339.0,https://i.ytimg.com/vi/QQ_3S-IQm38/default.jpg,False,False,False,2018-02-15,1.0,0.044946814416735134,0.9550531855832648,2.3609780425209737
861,868,ja_8YVctf8A,17790,1627588.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4138,4417,2018-02-16,【NHK 15日まとめ】熱戦！カーリング女子は3連勝 男子は惜敗 スピードスケートで土屋良輔が日本新！＜ピョンチャン＞,NHK,17,"ピョンチャン|""平昌""|""ぴょんちゃん""|""韓国""|""かんこく""|""オリンピック""|""五輪""|""おりんぴっく""|""冬季""|""冬""|""2018""|""カーリング""|""藤澤五月""|""吉田知那美""|""鈴木夕湖""|""吉田夕梨花""|""本橋麻里""|""おやつタイム""|""そだねー""|""スピードスケート""|""スケート""|""土屋良輔""|""日本新""|""日本新記録""|""新記録""|""10000m""|""10000""|""つちや""|""カナダ""|""オランダ""|""テッドヤン・ブローメン""|""ブローメン""|""ベルフスマ""|""イギリス""|""両角友佑""|""清水徹郎""|""山口剛史""|""両角公佑""|""もろずみ""|""もろづみ""|""ダブルテイクアウト""",17790,46,28,0.0,https://i.ytimg.com/vi/ja_8YVctf8A/default.jpg,True,False,False,2018-02-15,1.0,0.3783783783783784,0.6216216216216216,4.363654046711029
863,871,FOeBj6CH4Hs,181414,985921.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10659,11433,2018-02-16,【DIY】レンガで本格ピザ窯を作る！【三日目:焼き床切断】,MEGWIN TV,23,"MEGWIN|""ゲーム""|""料理""|""肉""|""メグウィン""|""ピザ""|""ピザ窯""|""レンガ""|""石窯""",181414,3111,139,488.0,https://i.ytimg.com/vi/FOeBj6CH4Hs/default.jpg,False,False,False,2018-02-15,1.0,0.04276923076923077,0.9572307692307692,3.5382390114144315
865,873,fbhV8JVH4k0,6546,69922.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7126,7636,2018-02-16,猫がたくさんいる日常,《あつし》と猫ズのさぶちゃんねーる！,22,"猫|""ティガロビ""|""あつし""|""ねこ""|""ゲーム""|""動物""|""神回""|""ハプニング""|""ティガー""|""ロビン""|""ニック""|""ディズニー""|""かわいい""|""ぬこ""|""ヌコ""|""ネコ""|""カワウソ""|""Zoo""|""cat""|""雑談""",6546,467,4,49.0,https://i.ytimg.com/vi/fbhV8JVH4k0/default.jpg,False,False,False,2018-02-16,0.0,0.008492569002123142,0.9915074309978767,2.1114249711997948
867,875,Y_fTBsFpMOE,3918,160670.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5550,5946,2018-02-16,【車中泊旅】冬の北海道編 #5 絶景の美瑛を走る！,Mikasu-Channel,19,"Mikasu-Channel|""ミカスチャンネル""|""人気""|""話題""|""茨城""|""ひたちなか""|""アウトドア""|""Campmania""|""YouTube""|""おすすめ""|""オススメ""|""車中泊""|""ドライブ""|""旅""|""ツーリング""|""アルファード""|""キャンプ""|""車""|""車旅""|""4K""|""UHD""|""氷点下""|""極寒""|""厳冬期""|""美瑛""|""ドローン""|""空撮""|""Phantom""",3918,123,6,43.0,https://i.ytimg.com/vi/Y_fTBsFpMOE/default.jpg,False,False,False,2018-02-16,0.0,0.04651162790697674,0.9534883720930232,3.3057417122529924
